Time,Body,Position
2086560.0,Neptune,4558857670266.446
2086560.0, Mars,248906482940.64066
2086560.0,Saturn,1506522005867.3315
2086560.0,Jupiter,816349648279.1158
2086560.0,Uranus,3001388932569.8086
2129760.0,Sun,571606.5811032197
2129760.0,Mercury,59155111512.05743
2129760.0,Venus,109157227242.77278
2129760.0,Earth,152094282452.38058
2129760.0,Neptune,4558857668357.187
2129760.0, Mars,248890071190.52408
2129760.0,Saturn,1506521752444.6357
2129760.0,Jupiter,816348938943.4344
2129760.0,Uranus,3001388876721.6514
2172960.0,Sun,595086.0253115075
2172960.0,Mercury,58749966776.63827
2172960.0,Venus,109157285409.2642
2172960.0,Earth,152089715533.9988
2172960.0,Neptune,4558857666310.92
2172960.0, Mars,248873293712.60086
2172960.0,Saturn,1506521492931.404
2172960.0,Jupiter,816348212032.214
2172960.0,Uranus,3001388819503.1836
2211840.0,Sun,616613.7518750181
2211840.0,Mercury,58382510928.952644
2211840.0,Venus,109157184190.15468
2211840.0,Earth,152085456189.99194
2211840.0,Neptune,4558857664352.141
2211840.0, Mars,248857881438.4107
2211840.0,Saturn,1506521254162.1248
2211840.0,Jupiter,816347542785.2273
2211840.0,Uranus,3001388766834.9487
2250720.0,Sun,638516.2615218831
2250720.0,Mercury,58012674519.24854
2250720.0,Venus,109156937461.80734
2250720.0,Earth,152081055790.89914
2250720.0,Neptune,4558857662282.386
2250720.0, Mars,248842173203.72592
2250720.0,Saturn,1506521010459.5806
2250720.0,Jupiter,816346859302.4137
2250720.0,Uranus,3001388713056.764
2293920.0,Sun,663291.227386825
2293920.0,Mercury,57599396280.54464
2293920.0,Venus,109156492785.85655
2293920.0,Earth,152076001356.56262
2293920.0,Neptune,4558857659852.503
2293920.0, Mars,248824372698.64325
2293920.0,Saturn,1506520733893.0918
2293920.0,Jupiter,816346083180.9893
2293920.0,Uranus,3001388652001.4346
2337120.0,Sun,688527.2961427115
2337120.0,Mercury,57184160736.314255
2337120.0,Venus,109155868759.9302
2337120.0,Earth,152070773510.09323
2337120.0,Neptune,4558857657285.615
2337120.0, Mars,248806207255.75742
2337120.0,Saturn,1506520451236.2458
2337120.0,Jupiter,816345289485.0492
2337120.0,Uranus,3001388589575.8003
2380320.0,Sun,714223.5925375915
2380320.0,Mercury,56767477210.4436
2380320.0,Venus,109155065518.8063
2380320.0,Earth,152065372613.91144
2380320.0,Neptune,4558857654581.723
2380320.0, Mars,248787677093.26505
2380320.0,Saturn,1506520162489.0925
2380320.0,Jupiter,816344478214.878
2380320.0,Uranus,3001388525779.8623
2419200.0,Sun,737742.9940903982
2419200.0,Mercury,56391636545.609474
2419200.0,Venus,109154189451.81808
2419200.0,Earth,152060364130.79453
2419200.0,Neptune,4558857652031.08
2419200.0, Mars,248770688280.6781
2419200.0,Saturn,1506519897409.4824
2419200.0,Jupiter,816343733045.9757
2419200.0,Uranus,3001388467191.91
2458080.0,Sun,761633.7723959278
2458080.0,Mercury,56015389740.32657
2458080.0,Venus,109153168379.997
2458080.0,Earth,152055215994.48865
2458080.0,Neptune,4558857649369.463
2458080.0, Mars,248753404352.49756
2458080.0,Saturn,1506519627396.7996
2458080.0,Jupiter,816342973642.3455
2458080.0,Uranus,3001388407494.015
2496960.0,Sun,785895.230344419
2496960.0,Mercury,55639157794.618034
2496960.0,Venus,109152002466.7584
2496960.0,Earth,152049928491.5254
2496960.0,Neptune,4558857646596.873
2496960.0, Mars,248735825476.0818
2496960.0,Saturn,1506519352451.0818
2496960.0,Jupiter,816342200004.2064
2496960.0,Uranus,3001388346686.1777
2535840.0,Sun,810526.651706861
2535840.0,Mercury,55263378157.50234
2535840.0,Venus,109150691897.15524
2535840.0,Earth,152044501915.8798
