Time,Body,Position
23029920.0,Venus,108494408919.46661
23029920.0,Earth,149311370953.49496
23029920.0,Neptune,3006643205993.0
23029920.0, Mars,211697967975.92007
23029920.0,Saturn,1512048832169.0828
23029920.0,Jupiter,813925853126.9718
23029920.0,Uranus,4552978209606.6045
23045472.0,Mercury,69675386449.41945
23045472.0,Venus,108491184955.12163
23045472.0,Earth,149318940293.3499
23045472.0,Neptune,3006641373004.987
23045472.0, Mars,211671181669.91583
23045472.0,Saturn,1512047551496.3108
23045472.0,Jupiter,813922540001.2727
23045472.0,Uranus,4552978180190.149
23061024.0,Mercury,69654991017.70107
23061024.0,Venus,108487953423.59238
23061024.0,Earth,149326512139.1441
23061024.0,Neptune,3006639538779.8564
23061024.0, Mars,211644441432.80627
23061024.0,Saturn,1512046269970.5247
23061024.0,Jupiter,813919224719.0194
23061024.0,Uranus,4552978150753.898
23076576.0,Mercury,69633250781.09724
23076576.0,Venus,108484714405.13309
23076576.0,Earth,149334086417.62158
23076576.0,Neptune,3006637703317.6104
23076576.0, Mars,211617747372.41315
